index,year,month,page,content,html_tag
3899,1987,jul,3,"Why, for example, do the seven Haa Meem initialed Suras (Suras 40-46) contain exactly 2,147 (19x113) Haa Meem’s?  Why does the Ya Seen initialed Sura No 36 contain precisely 285 (19x15) Ya  Seen’s? Why does the Q-initialed Suras (42 & 50) contain 57 Q’s  each (19x3), the N-initialed Sura (No 68) contains 133 N’s (19x7), the SSaad-initialed Suras (No 7, 19  & 38) contain a total of 152 SSaad’s (19x8), and so on and on and on  … without a single exception?",p
3900,1987,jul,3,"Yet, these overwhelming physical facts constitute only a small portion of the total mathematical miracle of the  Qur’an. No wonder, therefore, that God Himself calls it “ONE OF THE  GREATEST MIRACLES” (Qur’an 74:35).",p
3901,1987,jul,3,"The number 19 is, of course, a  Qur’anic number (74:30) and the ignorant enemies of God and His Qur’anic  miracle have gone as far as accusing God Almighty of being a Bahai (!!!),  because the Bahais honor the number 19 somehow!!!",p
3902,1987,jul,3,"The enemies of God’s miracle have allocated  huge budgets and carried out an unbelievable, vicious, campaign world-wide to  discredit God’s 19-based miracle in the Qur’an. They concentrated their  propaganda on the premise that the Bahais honor the number 19. In their  blind slavery to Satan, their attack, unwittingly, accused the Almighty Creator  of being a Bahai, since He has designated the number 19 as the common  denominator in all His scriptures and to represent His signature throughout the  universe (see the INTRODUCTION to my new translation of the Qur’an).",p
3903,1987,jul,3,The number 19 happens to declare the  message of the Qur’an and all previous scriptures of God. For the number 19 is the numerical value of the word WAAHED or ONE  in the Arabic language.,p
3904,1987,jul,3,"Thus, the number 19 declares that GOD IS ONE.",p
3905,1987,jul,3,"* See the full  details in QUR’AN: VISUAL PRESENTATION OF THE MIRACLE (247 pages),  published by this Masjid.",p
3906,1987,jul,3,19,u
3907,1987,jul,3,Haa Meem,u
3908,1987,jul,3,Haa Meem’s,u
3909,1987,jul,3,"Ya Seen ",u
3910,1987,jul,3,Ya  Seen’s,u
3911,1987,jul,3,Q,u
3912,1987,jul,3," Q",u
3913,1987,jul,3,N,u
3914,1987,jul,3,N,u
3915,1987,jul,3,SSaad,u
3916,1987,jul,3,"SSaad’s ",u
3917,1987,jul,3,physical facts,u
3918,1987,jul,3,small portion,u
3919,1987,jul,3,ONE OF THE  GREATEST MIRACLES,u
3920,1987,jul,3," INTRODUCTION ",u
3921,1987,jul,3," ",u
3922,1987,jul,3,WAAHED,u
3923,1987,jul,3,"ONE  ",u
3924,1987,jul,3,TOTAL,u
3925,1987,jul,3,19,u
3926,1987,jul,3,GOD IS ONE.,u
3927,1987,jul,3,19,strong
3928,1987,jul,3," M.P.",strong
3929,1987,jul,3,initials,strong
3930,1987,jul,3,19,strong
3931,1987,jul,3,"Why, for example, do the seven Haa Meem initialed Suras (Suras 40-46) contain exactly 2,147 (19x113) Haa Meem’s?  Why does the Ya Seen initialed Sura No 36 contain precisely 285 (19x15) Ya  Seen’s? Why does the Q-initialed Suras (42 & 50) contain 57 Q’s  each (19x3), the N-initialed Sura (No 68) contains 133 N’s (19x7)",strong
3932,1987,jul,3,the SSaad-initialed,strong
3933,1987,jul,3,"Suras (No 7, 19  & 38) contain a total of 152 SSaad’s (19x8), and so on and on and on  … without a single exception?",strong
3934,1987,jul,3,"Yet, these overwhelming physical facts constitute only a small portion of the total mathematical miracle of the  Qur’an. No wonder, therefore, that God Himself calls it “ONE OF THE  GREATEST MIRACLES” ",strong
3935,1987,jul,3,19,strong
3936,1987,jul,3,19,strong
3937,1987,jul,3,19,strong
3938,1987,jul,3,19,strong
3939,1987,jul,3," INTRODUCTION ",strong
3940,1987,jul,3," ",strong
3941,1987,jul,3,19,strong
3942,1987,jul,3,19,strong
3943,1987,jul,3,WAAHED,strong
3944,1987,jul,3,"ONE  ",strong
3945,1987,jul,3,19,strong
3946,1987,jul,3,GOD IS ONE.,strong
3947,1987,jul,3,QUR’AN: VISUAL PRESENTATION OF THE MIRACLE,strong
3948,1987,aug,1,"August 1987: Page 1, 
              2, 3",p
3949,1987,aug,1,"Masjid 
              Tucson",p
3950,1987,aug,1,Page 1,p
3951,1987,aug,1," 
	In the name of God, Most Gracious, Most Merciful
	",p
3952,1987,aug,1,Muslim Perspective,p
3953,1987,aug,1,"Proclaiming 
                    the only religion acceptable to God",p
3954,1987,aug,1,"[No 
                    31]",p
3955,1987,aug,1,Zul Hijjah 1407,p
3956,1987,aug,1,Bear in mind that all miracles are God’s;  He manifests them through whomever He chooses.,p
3957,1987,aug,1,"The exciting discovery of a divine  mathematical code throughout the Qur’an is increasingly recognized as the most  significant religious event since the revelation of the Qur’an. For the first  time in history, we now possess physical, tangible proof:",p
3958,1987,aug,1,"(1) for the  existence of God;
        (2) that the Qur’an  is God’s message to the world; and
        (3) that the Qur’an  despite all attempts to tamper with it, has been perfectly preserved. (See Muslim  Perspective, July 1987).",p
3959,1987,aug,1,The significance of this profound miracle  is reflected in the Almighty’s description of it as “One of the greatest  miracles” (74:30-35),p
3960,1987,aug,1,"It is universally recognized that every  messenger of God was supported by miracles to prove that he was authorized by  God. Moses threw down his staff and it turned into a serpent. Jesus shaped  birds from clay, then blew into them, and they became live by God’s leave. He revived  the dead and healed the blind by God’s leave.",p
3961,1987,aug,1, ,p
3962,1987,aug,1,"Muhammad, God’s final prophet, on the other  hand, did not show his people any kind of miracles (6:37; 10:20; 13:7; 27;  20:133; & 21:5). To get around this “problem,” many Muslim scholars tried  to use the Qur’an’s extraordinary linguistic excellence as Muhammad’s miracle,  and coupled this with their contrived claim that Muhammad was illiterate. The Muslim Perspective of April 1986 presented evidence that Muhammad wrote God’s  revelations with his own hand (see for example 25:5). The idea that the  Qur’an’s literary excellence constitutes its miracle does not hold water, since  the Arabs were famous for their extraordinary talent with poetry, prose and  cleverly composed literature. Additionally, it is a totally subjective and  disputable opinion. The Qur’an’s literary excellence, fantastic as it is, does  not constitute Muhammad’s miracle.",p
3963,1987,aug,1,"We learn from the Qur’an (29:50-51) that  Muhammad’s miracle is the Qur’an. We also learn from 10:20 and 25:4-6 that  Muhammad’s miracle was destined to remain a divinely guarded secret until a  specific time when God willed to disclose it. In 10:20, we see that the  question is raised as to why the Prophet Muhammad did not exhibit any kind of  miracle.",p
3964,1987,aug,1,"The answer is provided in the same verse, that Muhammad’s  miracle shall remain hidden until some time in the future. In 25:4, we  see the disbelievers claiming that the Qur’an was fabricated by Muhammad, with  the assistance of some other people. In 25:5, we see other disbelievers stating  that the Qur’an was no more than tales from the past, dictated upon, and  written by, Muhammad. Verse – 6 then provides the answer to these claims: there  is a secret within the Qur’an that would prove the divine source of the Qur’an.",p
3965,1987,aug,1,"Fourteen centuries later, with the advent of  electronic computers, the miraculous mathematical composition of Qur’an is  discovered. While the Ulema or scholars of traditional Islam are still  busy counting the letters in the first verse of Qur’an, the rest of the world has  been profoundly fascinated by the overwhelmingly interlocking parameters of the  Qur’an supernatural mathematical composition. During the last 19 years, one  amazing feature after another has been emerging and causing the Qur’an’s  mathematical miracle to be irresistibly",p
3966,1987,aug,1,Continued on page 2,p
3967,1987,aug,1,THE MIRACLE OF MUHAMMAD,u
3968,1987,aug,1,THE  MIRACLES OF MOSES AND JESUS,u
3969,1987,aug,1,Muslim  Perspective,strong
3970,1987,aug,1,“One of the greatest  miracles”,strong
3971,1987,aug,1,Muslim,strong
3972,1987,aug,1,Perspective,strong
3973,1987,aug,1,"Muhammad’s  miracle shall remain hidden until some time in the future. ",strong
3974,1987,aug,1,there  is a secret within the Qur’an that would prove the divine source of the Qur’an.,strong
3975,1987,aug,1,Ulema,strong
3976,1987,aug,2,"August 1987: Page 1, 
              2, 3",p
3977,1987,aug,2,"Submitters 
              Perspective",p
3978,1987,aug,2,Page 2,p
3979,1987,aug,2,Continued from page 1,p
3980,1987,aug,2,convincing: NOT  A SINGLE PERSON WHO READ AN UNDERSTOOD THIS MIRACLE HAS REJECTED THE QUR’AN AS  GOD’S FINAL MESSAGE TO THE WORLD.,p
3981,1987,aug,2,"Now that Muhammad’s miracle has been finally  unveiled, people all over the world are coming to Islam, the true Islam, in  throngs. While the older generations, over forty years of age (see 46:15), are  missing the boat, the younger generations are joyfully excited about God’s  perpetual miracle being manifested to our generation through his final Prophet  Muhammad.",p
3982,1987,aug,2,"What is the difference between the miracles  of Moses and Jesus and that of Muhammad? This question can be answered by  posing another question: How long did the miracles of Moses and Jesus last? How  many people saw such miracles? When Moses threw down his staff, only a few  hundred people at the most saw it turn into a serpent. When Jesus resurrected  Lazurus, only a few people witnessed the miracle, and it lasted only a few  minutes. All God’s miracles manifested through all previous messengers were  temporary in nature, and were witnessed by a few people. God’s miracle through  the Prophet Muhammad, on the other hand, is perpetual. Anyone anywhere in the  world, can witness it at any time. Those unfortunate souls, deliberately  blocked out by God (see 17:45-46 and 18:57) have to endure Muhammad’s miracle;  it is staring them in the face day and night, for the rest of their lives. They  can",p
3983,1987,aug,2,"pick up the Qur’an anytime and witness the miracle. I am talking about  people who actually read the details of the miracle as published by this  mosque, but insist on denying its physical facts. I will cite here one example  that illustrates how they are still stuck at item Number One: that the first  verse of Qur’an consists of 19 letters. In one of their publications, they say  that “The phrase BISMILLAH… contains 20 letters and not nineteen but  unfortunately our kind Dr. Khalifa has forgotten to note that there is an ALIF  in the word AL-RAHMAN, but this ALIF is not written ! ! !” Thus, they create  their invisible letters and count them, for no other reason but to oppose God  and His miracle. One can see the hopelessness of trying to help these people,  since the hundreds of other overwhelming parameters of the Qur’an’s  mathematical miracle cannot be witnesses by them; they have to go past the  first verse first.",p
3984,1987,aug,2,,p
3985,1987,aug,2,"Verses 62-67 of Sura 39 inform us that the  practice of idol worship nullifies the person’s works, no matter how great. The  person may pray, fast, give generously to charity, and carry on a perfectly  righteous life, but the practice of idolatry would nullify such righteous works  as if they never took place. Millions of pilgrims spend their life savings and  endure tremendous hardships in response to their Lord’s command",p
3986,1987,aug,2,"to observe Hajj (pilgrimage). Unfortunately, the traditions of today’s Islam lead thousands  of pilgrims to Medina where they commit idolatry by visiting the tomb of  Prophet Muhammad 
          and pouring their hearts out in expressions of love and  devotion to “nothing” (see 40:74). The Qur’an teaches us clearly that  the Prophet is dead (39:30), totally unaware (5:109, 16:21 & 23:100), and",p
3987,1987,aug,2,"can never respond to anyone (35:14). Needless to say, going against all these  Qur’anic teachings constitutes disobedience and opposition to God and His  messenger Muhammad. The pilgrims who commit such idol-worship come back home  with their pilgrimage utterly nullified, and their money and efforts utterly  wasted. As we learn from 39:62-67, our worship must be devoted absolutely to  Allah ALONE.",p
3988,1987,aug,2,(Cont’d from Page 3),p
3989,1987,aug,2,"heritage of Ass  Salaf Ass Saaleh. Two verses in Qur’an are especially pertinent here: ",p
3990,1987,aug,2,"“He almost  diverted us away from our idols but we steadfastly upheld them.” They will surely  find out, when the retribution afflicts them, as to who has really gone astray (25:42). When they are told, “Follow what God has  sent down,” they say, “No,",p
3991,1987,aug,2,"we follow only what we found our parents doing” (2:170, 5:104, 31:21).",p
3992,1987,aug,2,"What you see at the top of this article is  but one small example of the prevailing nonsense throughout the Ass Salaf  Ass Saaleh literature. I chose this particular example from the writings of  the most revered member of Ass Salaf Ass Saaleh, Ibn Katheer. This is  Ibn Katheer’s Tafseer",p
3993,1987,aug,2,"(exegesis) of the first verse in Sura 68.  Specifically, it is Ibn Katheer’s emphatic and final decision with regard to  the first word in 68:1, the letter N (Noon). We need not make any  comments on Ibn Katheer’s profound statements. What more can we say? However,  we challenge all enlightened Muslims, and today’s Islamic leadership (the Ulema or the great Muslim scholars) to denounce Ibn Katheer’s nonsense and to  return to the one infallible source, the Qur’an.",p
3994,1987,aug,2,,p
3995,1987,aug,2,WASTING THEIR MONEY AND EFFORT,u
3996,1987,aug,2,MUSLIM  PILGRIMS BY THE THOUSANDS NULLIFY THEIR PILGRIMAGE,u
3997,1987,aug,2,ALONE.,u
3998,1987,aug,2,"EARTH ON A  WHALE ",u
3999,1987,aug,2,NOT  A SINGLE PERSON WHO READ AN UNDERSTOOD THIS MIRACLE HAS REJECTED THE QUR’AN AS  GOD’S FINAL MESSAGE TO THE WORLD.,strong
4000,1987,aug,2,WASTING THEIR MONEY AND EFFORT,strong
4001,1987,aug,2,MUSLIM  PILGRIMS BY THE THOUSANDS NULLIFY THEIR PILGRIMAGE,strong
4002,1987,aug,2,"Hajj ",strong
4003,1987,aug,2,ALONE.,strong
4004,1987,aug,2,"EARTH ON A  WHALE ",strong
4005,1987,aug,2,Ass  Salaf Ass Saaleh.,strong
4006,1987,aug,2,,strong
4007,1987,aug,2,"“He almost  diverted us away from our idols but we steadfastly upheld them.” They will surely  find out, when the retribution afflicts them, as to who has really gone astray ",strong
4008,1987,aug,2," When they are told, “Follow what God has  sent down,” they say, “No, ",strong
4009,1987,aug,2,"we follow only what we found our parents doing” ",strong
4010,1987,aug,2,"Ass Salaf  Ass Saaleh ",strong
4011,1987,aug,2,Ass Salaf Ass Saaleh,strong
4012,1987,aug,2,Tafseer,strong
4013,1987,aug,2,"N ",strong
4014,1987,aug,2,"Ulema ",strong
4015,1987,aug,3,"August 1987: Page 1, 
              2, 3",p
4016,1987,aug,3,"Submitters 
              Perspective",p
