chapter,verse,arabic,english
32,13,ولو شئنا لآتينا كل نفس هداها ولكن حق القول مني لأملأن جهنم من الجنة والناس أجمعين,"Had we willed, we could have given every soul its guidance, but it is already predetermined that I will fill Hell with jinns and humans, all together.±"
32,14,فذوقوا بما نسيتم لقاء يومكم هذا إنا نسيناكم ۖ وذوقوا عذاب الخلد بما كنتم تعملون,Taste the consequences of your forgetting this day; now we forget you. You have incurred eternal retribution in return for your own works.
32,15,إنما يؤمن بآياتنا الذين إذا ذكروا بها خروا سجدا وسبحوا بحمد ربهم وهم لا يستكبرون ۩,"The only people who truly believe in our revelations are those who fall prostrate upon hearing them. They glorify and praise their Lord, without any arrogance."
32,16,تتجافى جنوبهم عن المضاجع يدعون ربهم خوفا وطمعا ومما رزقناهم ينفقون,"Their sides readily forsake their beds, in order to worship their Lord, out of reverence and hope, and from our provisions to them, they give."
32,17,فلا تعلم نفس ما أخفي لهم من قرة أعين جزاء بما كانوا يعملون,You have no idea how much joy and happiness are waiting for you as a reward for your (righteous) works.
32,18,أفمن كان مؤمنا كمن كان فاسقا ۚ لا يستوون,Is one who is a believer the same as one who is wicked? They are not equal.
32,19,أما الذين آمنوا وعملوا الصالحات فلهم جنات المأوى نزلا بما كانوا يعملون,"As for those who believe and lead a righteous life, they have deserved the eternal Paradise. Such is their abode, in return for their works."
32,2,تنزيل الكتاب لا ريب فيه من رب العالمين,"The book is, without a doubt, a revelation from the Lord of the universe."
32,20,وأما الذين فسقوا فمأواهم النار ۖ كلما أرادوا أن يخرجوا منها أعيدوا فيها وقيل لهم ذوقوا عذاب النار الذي كنتم به تكذبون,"As for the wicked, their destiny is Hell. Every time they try to leave it, they will be forced back. They will be told, ""Taste the agony of Hell which you used to disbelieve in."""
32,21,ولنذيقنهم من العذاب الأدنى دون العذاب الأكبر لعلهم يرجعون,"We let them taste the smaller retribution (of this world), before they incur the greater retribution (of the Hereafter), that they may (take a hint and) reform."
32,22,ومن أظلم ممن ذكر بآيات ربه ثم أعرض عنها ۚ إنا من المجرمين منتقمون,"Who is more evil than one who is reminded of these revelations of his Lord, then insists upon disregarding them? We will certainly punish the guilty."
32,23,ولقد آتينا موسى الكتاب فلا تكن في مرية من لقائه ۖ وجعلناه هدى لبني إسرائيل,We have given Moses the scripture—do not harbor any doubt about meeting Him—and we made it a guide for the Children of Israel.
32,24,وجعلنا منهم أئمة يهدون بأمرنا لما صبروا ۖ وكانوا بآياتنا يوقنون,"We appointed from among them imams who guided in accordance with our commandments, because they steadfastly persevered and attained certainty about our revelations."
32,25,إن ربك هو يفصل بينهم يوم القيامة فيما كانوا فيه يختلفون,"Your Lord is the One who will judge them on the Day of Resurrection, regarding everything they disputed."
32,26,أولم يهد لهم كم أهلكنا من قبلهم من القرون يمشون في مساكنهم ۚ إن في ذلك لآيات ۖ أفلا يسمعون,Does it ever occur to them how many generations we have annihilated before them? They now live and walk in their ancestors' homes. This should provide sufficient proofs. Do they not hear?
32,27,أولم يروا أنا نسوق الماء إلى الأرض الجرز فنخرج به زرعا تأكل منه أنعامهم وأنفسهم ۖ أفلا يبصرون,"Do they not realize that we drive the water to barren lands, and produce with it crops to feed their livestock, as well as themselves? Do they not see?"
32,28,ويقولون متى هذا الفتح إن كنتم صادقين,"They challenge: ""Where is that victory, if you are truthful?"""
32,29,قل يوم الفتح لا ينفع الذين كفروا إيمانهم ولا هم ينظرون,"Say, ""The day such a victory comes, believing will not benefit those who did not believe before that, nor will they be given another chance."""
32,3,أم يقولون افتراه ۚ بل هو الحق من ربك لتنذر قوما ما أتاهم من نذير من قبلك لعلهم يهتدون,"They said, ""He fabricated it."" Indeed, this is the truth from your Lord, to warn people who never received a warner before you, that they may be guided."
32,30,فأعرض عنهم وانتظر إنهم منتظرون,"Therefore, disregard them and wait, they too are waiting."
32,4,الله الذي خلق السماوات والأرض وما بينهما في ستة أيام ثم استوى على العرش ۖ ما لكم من دونه من ولي ولا شفيع ۚ أفلا تتذكرون,"GOD is the One who created the heavens and the earth, and everything between them in six days, then assumed all authority. You have none beside Him as Lord, nor do you have an intercessor. Would you not take heed?"
32,5,يدبر الأمر من السماء إلى الأرض ثم يعرج إليه في يوم كان مقداره ألف سنة مما تعدون,"All matters are controlled by Him from the heaven to the earth. To Him, the day is equivalent to one thousand of your years."
32,6,ذلك عالم الغيب والشهادة العزيز الرحيم,"Knower of all secrets and declarations; the Almighty, Most Merciful."
32,7,الذي أحسن كل شيء خلقه ۖ وبدأ خلق الإنسان من طين,"He is the One who perfected everything He created, and started the creation of the human from clay."
32,8,ثم جعل نسله من سلالة من ماء مهين,Then He continued his reproduction through a certain lowly liquid.
32,9,ثم سواه ونفخ فيه من روحه ۖ وجعل لكم السمع والأبصار والأفئدة ۚ قليلا ما تشكرون,"He shaped him and blew into him from His spirit. And He gave you the hearing, the eyesight, and the brains; rarely are you thankful."
33,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
33,1,بسم الله الرحمن الرحيم يا أيها النبي اتق الله ولا تطع الكافرين والمنافقين ۗ إن الله كان عليما حكيما,"O you prophet, you shall reverence GOD and do not obey the disbelievers and the hypocrites. GOD is Omniscient, Most Wise."
33,10,إذ جاءوكم من فوقكم ومن أسفل منكم وإذ زاغت الأبصار وبلغت القلوب الحناجر وتظنون بالله الظنونا,"When they came from above you, and from beneath you, your eyes were terrified, your hearts ran out of patience, and you harbored unbefitting thoughts about GOD."
